FatorF;Kd;Ud;grav_residual190km_ght;grav_residual100km;mag_asvi;mag_gt;probability;prediction;longitude;latitude
0.11659925;0.019944046;0.30290708;0.00044034538;-2.903676;198.55336;0.03214214;5.4371692e-05;0;-51.91;-6.13
0.18966463;0.43220854;0.048301782;0.0002756962;2.9222565;43.456253;0.008298828;1.5183945e-05;0;-50.85;-6.87
0.17222437;0.1813774;0.27399087;0.0012842487;-0.6159272;36.9611;0.026616532;0.006371279;0;-51.65;-6.36
0.008147812;-5.33484;0.06625847;0.0017439009;5.9497805;608.663;0.17017484;0.0019299695;0;-50.16;-6.38
0.1516771;0.6773437;0.41261965;0.0016947864;13.973395;258.90088;0.12780823;0.00018178225;0;-49.82;-6.93
0.10385921;0.5070842;-0.09086882;0.000311569;-4.5463467;65.10149;0.01669052;7.1531676e-06;0;-50.15;-6.73
0.15976346;0.13772388;0.40053934;0.0004589881;-7.1006846;49.977478;0.013574939;0.0001105165;0;-51.76;-6.18
0.044782154;0.067564465;0.36180577;0.00096444815;0.20670536;47.29102;0.021901565;2.0724722e-06;0;-49.63;-5.75
0.123892605;0.3778461;0.22554475;0.0005422612;-1.7676562;166.92622;0.07202774;0.00012470841;0;-51.5;-6.32
0.06386009;-0.36605754;-0.16699995;0.0005437125;5.491523;386.97485;0.16840191;0.11173341;0;-50.58;-5.73
0.69971144;0.8836411;0.6472476;0.0004307355;-3.801774;69.55781;0.000985502;0.06568786;0;-50.14;-6.77
0.020351076;-1.2077801;-4.050799;0.0010732668;4.6151333;139.57066;0.0103615085;4.92388e-05;0;-52.33;-6.02
0.08974813;-0.3828766;0.24755876;0.00061901147;0.5843733;38.163006;0.017129514;0.008640811;0;-51.4;-6.65
0.03996104;-0.7685724;0.17170411;0.00020310926;7.5306883;115.96818;0.035152297;0.0046446426;0;-51.66;-5.63
0.051041625;-0.2766991;0.1925192;0.0021763241;6.874795;155.14368;0.052097645;0.00047612382;0;-51.41;-5.91
0.091625795;-0.69190544;-0.20649467;0.0005375835;-9.547618;417.1022;0.046266057;0.0884614;0;-52.18;-5.74
0.30986208;-0.4253481;0.45320803;0.0006751421;-0.2892352;126.444;0.03579619;0.9972083;1;-52.25;-6.33
0.18250547;0.73120445;-0.3017085;0.0003600377;-2.8269472;103.21182;0.013905615;1.5289188e-05;0;-50.62;-6.67
0.08666633;0.36218023;0.30030304;0.00023415386;-4.3308983;871.52167;0.549224;0.0001382227;0;-49.81;-6.47
0.120482184;-0.5669702;0.4805041;0.0017793636;6.1444783;66.287834;0.017916245;0.4225999;0;-51.61;-5.99
0.12355822;-0.017050814;0.03795657;0.0004665015;-0.8314847;80.55299;0.0143182855;0.015246625;0;-52.0;-6.77
0.3491404;0.7662167;0.31756717;0.0009852616;3.4602764;302.70367;0.16793011;0.0034292275;0;-50.99;-6.71
0.014261668;-2.876797;0.4786001;0.0014442236;8.452378;86.074936;0.04629391;8.1855294e-05;0;-49.9;-6.9
0.030327564;-0.040295556;-0.44573915;0.0007323974;2.54905;133.37297;0.030235311;6.7720764e-05;0;-52.04;-6.61
0.34900928;0.90508634;0.65821326;0.0006137015;-1.7950013;61.165203;0.013460689;0.033376653;0;-50.4;-6.84
0.028147055;-0.88013357;-0.574297;0.0010267311;-9.686745;188.56284;0.018232735;0.1877631;0;-50.33;-6.19
0.5181734;0.5197111;0.40059543;0.00079686113;-2.0553236;64.13318;0.016352259;0.73182195;0;-49.67;-6.14
0.06305541;0.29645413;-0.28313738;0.0010120957;12.700471;123.745895;0.024329606;4.0440395e-06;0;-49.77;-6.93
0.09087849;0.07068615;0.23274973;0.00072286004;-9.591451;60.98691;0.010165762;0.00013784798;0;-51.29;-6.26
0.44859734;0.14587401;0.12227155;0.00086632743;-3.7914636;119.7106;0.045502443;0.29891038;0;-49.69;-6.22
0.17864227;0.22971234;-0.14351565;0.0011869945;-0.03889868;174.50876;0.014403498;2.5148269e-05;0;-52.34;-6.83
0.05081504;-0.4696492;0.69315743;0.00052593154;-1.6200157;35.115097;0.0036922826;3.5030836e-05;0;-50.27;-5.69
0.050435346;-1.2675362;-0.24994576;0.0014800411;-2.3474948;295.1099;0.079229616;0.005365227;0;-49.99;-6.4
0.17664061;0.71423525;-0.52352846;0.0005852784;3.4052262;136.00302;0.0242847;4.4293276e-05;0;-49.67;-6.65
0.0043502017;-13.9641905;0.47192577;0.0002725308;0.8083948;172.4958;0.08988038;3.2039567e-05;0;-50.44;-5.79
0.14361319;-0.93742585;0.39044777;0.0016073459;-0.057273;110.653946;0.038950242;0.99964774;1;-49.74;-6.08
0.037564553;-0.021877335;-0.35860357;0.0004270114;-1.0901215;40.88955;0.019090813;1.3565937e-06;0;-51.39;-6.51
0.060948286;-0.9101626;-1.4703379;0.00027139176;-7.453507;78.68744;0.009900961;0.0043114973;0;-50.8;-6.32
0.18969823;0.3758995;0.2425293;0.0010747691;9.218028;151.44319;0.045306277;0.00024939678;0;-51.03;-6.13
0.06508954;-1.656217;0.25167137;0.0009911351;10.532721;114.25996;0.07210243;0.9977053;1;-51.55;-5.9
0.1831152;0.8131464;-0.48259246;0.0012984246;1.9030432;73.910446;0.0027061386;0.0038178656;0;-50.66;-6.71
0.015853472;-5.9913816;-0.30472782;0.00033835898;-1.9548725;19.82652;0.048384283;0.00085502554;0;-50.14;-5.95
0.121858664;0.32752427;0.24806869;0.0004453375;12.52456;1452.1238;0.7855475;7.197019e-05;0;-51.15;-6.11
0.12801924;-0.9580593;0.29729274;0.00068776717;-1.1779116;103.7686;0.0073298174;0.016418843;0;-51.72;-5.76
0.16285075;0.46540922;-0.0038343742;0.0011346729;-5.607593;91.04304;0.037487518;1.1241099e-05;0;-51.39;-6.09
0.20324965;0.3851676;-0.37295508;0.00030210562;4.7968025;66.028534;0.010186014;0.0003659401;0;-50.69;-6.74
0.53579056;0.8150264;0.33664227;0.0008936729;1.3658029;351.7493;0.2250981;0.0014573919;0;-50.94;-6.71
0.08787274;-0.79769653;0.11811522;0.00055784686;-3.518328;87.11022;0.028159903;0.9956793;1;-50.93;-5.75
0.008093985;-6.0112386;0.17931332;0.0007280597;7.6763864;181.49927;0.05555016;0.027563872;0;-49.67;-6.03
0.14518844;0.41252795;-0.08357414;0.00088752323;-1.3390412;120.5877;0.042102013;0.0045469534;0;-50.59;-5.9
0.095553614;-0.18618694;0.23057826;0.00024880614;-2.4777467;80.78544;0.018338684;7.4492265e-05;0;-51.64;-6.32
0.036207642;-0.87699586;0.087259136;0.0008381616;12.200527;291.7045;0.26286173;0.004861266;0;-51.45;-5.93
0.13865262;0.23119755;-0.4436072;0.0011722732;-2.5293198;163.16039;0.015686043;7.324227e-05;0;-52.35;-6.79
0.026532354;-3.3166564;-0.071894154;0.0009616941;-7.136125;115.21537;0.091564044;5.1753483e-05;0;-49.94;-6.01
0.28006646;0.66242075;0.4667168;0.00042786775;-7.414321;72.10434;0.010273377;0.0028194324;0;-50.89;-6.46
0.1716025;0.5410032;0.41985178;0.0016683884;6.3355403;101.09578;0.016714728;0.00011910317;0;-50.72;-6.05
0.12972866;0.14039563;0.32978764;0.001900963;2.9329336;94.98025;0.020584997;0.008297788;0;-51.49;-5.87
0.034181688;-1.0695338;0.3863316;0.00049083674;1.4790567;98.08197;0.012309888;0.0070180264;0;-51.58;-6.87
0.06634308;-0.480191;0.3592143;0.00085141486;-1.2343844;70.8058;0.0062164553;0.038154773;0;-51.63;-6.79
0.026904937;-5.537896;-0.28595397;0.0012944572;3.4679925;178.89569;0.012816016;0.049251646;0;-51.82;-5.89
0.08305111;-0.16931528;0.23212656;0.00033266292;2.3245;26.520023;0.0020638374;0.00058963324;0;-50.12;-5.65
0.41510075;0.60737026;0.34780625;0.0013349837;-1.0280346;88.97721;0.02464559;0.12725736;0;-51.3;-6.67
0.03985766;-0.7159029;0.37631473;0.0012435766;3.8262146;62.104355;0.05376269;0.07212773;0;-51.45;-6.57
0.0037627309;-1.7935287;-7.4258394;0.00073678576;-1.6132495;117.922646;0.06992644;0.0009771255;0;-51.85;-6.13
0.39471528;0.74971855;0.36722916;0.00014597764;-5.8937216;93.55331;0.015815126;0.00015507847;0;-50.5;-6.67
0.09882579;-0.72372216;-0.14475307;0.0008476607;-9.01593;295.2437;0.021909727;0.005708199;0;-51.99;-5.73
0.027973272;-0.7670349;0.0958961;0.00087843934;-4.744862;261.05188;0.07244439;0.0016137449;0;-50.54;-5.67
0.07308649;-0.28378937;-0.13708386;0.002138468;-2.7331173;257.49597;0.19596335;0.99281764;1;-49.77;-5.99
0.014435432;-3.0148175;-0.4326026;0.0011947053;10.433038;161.20027;0.025549017;5.810401e-05;0;-50.55;-6.18
0.020069806;-5.561234;-0.13383768;0.0008265249;-1.8483902;38.1396;0.007266786;9.661118e-05;0;-50.35;-5.61
0.47827294;0.8394938;0.760947;0.0004897745;-4.266917;53.73475;0.036531355;0.004726653;0;-50.96;-6.52
0.051514734;-0.4746409;0.2822794;0.00075916934;11.633449;408.46594;0.23205432;0.083583325;0;-51.05;-6.07
0.013611963;-3.658946;-0.26027587;0.0010003689;4.2596054;574.22736;0.16598706;0.00065013766;0;-50.16;-6.39
0.0599173;-0.3028965;0.32247743;0.0002970002;-1.8657042;29.357885;0.0045064334;6.3337234e-06;0;-49.99;-5.77
0.020638412;-2.0874565;-0.7744207;0.0012730317;2.252735;75.462036;0.027238004;0.007383953;0;-49.96;-5.63
0.06839844;0.037255127;-0.089018874;0.00022390792;-2.1628516;73.70574;0.010791634;8.8114e-05;0;-51.97;-6.75
0.2634786;0.4785203;0.59041035;0.00052502204;5.6282854;27.472452;0.030222263;0.017125377;0;-51.05;-6.83
0.20232636;0.68327594;-0.20803435;0.0008290304;-0.4213402;47.855045;0.0075277593;9.907901e-05;0;-51.16;-6.73
0.13416168;-2.3305874;0.028347816;0.0009797948;-1.7903962;60.243034;0.016347792;0.9974694;1;-49.86;-6.12
0.070118584;-1.0125599;0.4866923;0.00070040557;-0.3329098;52.981606;0.0039390544;0.028414968;0;-51.58;-6.75
0.036778275;-0.6649758;-0.13788709;0.00093063904;1.404003;43.02295;0.0238045;4.1572508e-05;0;-51.41;-6.64
0.10550847;0.71775264;-1.027132;0.0017224718;-3.84714;120.72089;0.007076309;0.00023958199;0;-49.73;-6.82
0.21933287;0.4716143;0.2379396;0.0015603316;-0.40919992;55.80967;0.012082667;0.0070499927;0;-51.12;-6.84
0.09628146;-0.7400176;0.33064464;0.0025679178;1.5610682;191.95247;0.0074518737;0.15283018;0;-52.07;-5.61
0.20352045;0.17700747;-0.52431214;0.00041513852;-3.9213183;59.626896;0.023798235;0.0028092794;0;-50.92;-6.08
0.40971622;0.89836997;0.45601478;0.0021084256;4.5207887;99.49789;0.008650901;0.0058691907;0;-50.2;-6.92
0.18388388;0.00927203;0.3250782;0.000698448;0.49855718;147.78989;0.019202912;6.0308645e-05;0;-52.04;-6.86
0.0901161;-0.97359425;0.40745044;0.0005743587;15.421444;644.39124;0.4432917;0.027968677;0;-51.45;-5.98
0.10449055;0.49199796;0.01856877;0.0014515043;-2.5583181;143.42249;0.019197071;5.616461e-05;0;-50.41;-6.12
0.028664937;-1.359106;-0.62384176;0.004263193;8.800852;153.91757;0.113594785;0.001200532;0;-50.19;-6.0
0.15641023;0.0025688696;-0.11792608;0.0009697086;0.34037176;79.15552;0.007330642;0.047815442;0;-52.11;-6.68
0.1292628;0.35561362;0.39424223;0.00038256275;-5.8242273;87.80031;0.053822003;0.0002104177;0;-50.07;-5.99
0.03983637;-2.265804;-0.11738613;8.472785e-05;-2.5311215;92.15949;0.016604392;0.07123263;0;-51.45;-5.65
0.22824517;-0.33806;-1.1750066;0.0003921526;1.4143492;63.328407;0.013674256;0.39294547;0;-49.62;-6.23
0.08472412;0.74731505;0.09242205;0.0010443123;3.3794782;108.98288;0.013066529;8.201178e-06;0;-49.96;-6.86
0.0017924454;-30.38161;-1.2988739;0.0011615361;6.3807673;2063.2383;1.5532084;0.01663371;0;-49.94;-6.33
0.13704215;0.5623838;0.0063471235;0.00090469845;-5.5626354;89.15132;0.031819724;4.928493e-06;0;-50.92;-6.12
0.17523399;0.43603212;0.33726725;0.0010030641;-1.1278527;43.199707;0.007823687;0.00045328095;0;-51.16;-6.74
0.10108219;0.082443394;0.12068379;0.0008851967;-2.9857085;176.7669;0.0178089;5.766088e-06;0;-52.04;-6.05
0.033619657;-1.9953939;-0.3188357;0.000839078;0.074912764;84.68015;0.023837596;0.7799977;0;-50.94;-5.9
-0.010416332;13.743798;-1.0850179;0.0025559112;2.1749873;167.12524;0.028726911;6.3055963e-06;0;-50.2;-5.97
0.1163462;-0.18931074;-0.16339564;0.00064562546;5.1851234;54.594677;0.051961116;0.18111792;0;-50.53;-6.28
0.046357222;-0.9301266;0.35304025;0.00062247855;-2.7812955;165.63983;0.019677632;0.0025709756;0;-49.84;-6.6
0.062326845;-2.6640968;-0.18114097;0.0012496632;-6.753253;68.7389;0.025860364;0.58215636;0;-50.81;-5.76
0.019924786;-2.6036785;-0.7669245;0.0008243949;-5.9969025;85.33016;0.028772559;0.0014566678;0;-50.53;-5.91
0.0376546;-0.22292486;0.0706855;0.0011106705;1.0925229;64.44045;0.0633702;0.00015723838;0;-51.32;-6.16
0.08371761;0.0972898;0.11354823;0.0011264913;-6.729319;44.704678;0.018879794;4.0129626e-06;0;-50.76;-6.38
0.008198075;-5.1486216;-0.009995936;0.00071090984;6.279164;244.474;0.28815496;0.44119662;0;-50.18;-6.07
0.26827922;0.8401939;0.61187196;0.00048504036;-0.9868359;114.18789;0.014998676;0.028458463;0;-50.48;-6.77
0.09715322;-0.40829355;0.43920812;0.0016884757;-4.78666;51.680233;0.0045663393;0.4067549;0;-51.78;-6.62
0.02704983;-2.6013346;0.23249392;0.00033595396;-4.1360254;247.5389;0.009746666;0.00032996864;0;-51.98;-5.93
0.054397598;-3.8928144;0.059669398;0.0008171427;3.6779885;122.4936;0.015710277;0.059324127;0;-52.43;-6.01
0.049077697;-2.0398262;0.23142019;0.002065351;3.6297357;317.90918;0.11763361;0.0490794;0;-50.37;-6.44
0.3228212;0.8304143;0.8336639;0.0003779642;-5.6192064;68.744;0.034854952;0.057875395;0;-49.9;-6.2
0.042281155;0.36309084;-0.38200486;3.8467897e-05;7.6414857;124.47024;0.058664843;0.0054696845;0;-49.93;-6.93
0.13792261;0.5929346;-0.009307585;0.00057558605;6.880906;87.8783;0.014987453;2.4450872e-05;0;-51.07;-6.65
0.1195083;-0.24527419;0.2998698;0.0005885432;-8.231262;75.49124;0.0050103944;4.2111496e-05;0;-51.43;-5.73
0.07923378;-1.0996007;-0.28354287;0.0010204058;-5.762929;74.81912;0.010468886;0.043075494;0;-51.67;-6.06
0.058334522;0.1855898;-0.11896096;0.00080936815;3.1832929;54.03363;0.010736405;0.00013176829;0;-51.32;-6.52
0.041930694;-0.53142893;0.29150063;0.0011410256;3.2810454;44.696312;0.044566505;0.0008558211;0;-51.44;-6.56
0.026114767;-1.8579218;0.32582295;0.0011197004;-2.4874907;36.26792;0.014951169;7.742621e-06;0;-51.61;-6.53
0.16941902;-0.15058729;0.1995047;0.00078764523;-1.9834412;143.91473;0.06715139;0.91639125;0;-51.96;-6.5
0.105489746;-0.16371742;0.3570599;0.0010130418;7.5738773;45.19927;0.026445024;0.008136872;0;-51.56;-5.86
0.07814097;-1.0624665;0.40219414;0.0008833958;-5.4744644;83.068245;0.01570138;0.18449995;0;-51.42;-5.69
0.20535082;0.0049677417;-0.6049068;0.00043200338;-8.151949;216.9359;0.027415738;0.12762406;0;-50.12;-6.48
0.041914765;0.328544;0.25853768;0.00083242;-0.8315875;77.63524;0.0029158008;5.696476e-07;0;-49.84;-6.75
0.3022021;0.82674;0.49632013;0.0022055502;1.0333345;122.51617;0.0053114723;0.0049468074;0;-49.73;-6.84
0.13930754;0.012255291;-0.34683526;0.00020897429;-3.6837091;264.0906;0.017842535;0.00092032057;0;-52.27;-5.84
0.10489926;0.58639544;0.31290275;0.00031922627;-3.2674131;99.353134;0.009384427;7.1550303e-06;0;-50.04;-6.79
0.032751862;-2.1073923;-0.05905356;0.0007776559;10.781507;26.42718;0.026761597;0.00027458763;0;-51.38;-5.98
0.14535153;-0.22035393;0.5658603;0.000768105;-0.5941429;68.89873;0.013501045;0.082997926;0;-51.32;-6.67
